GPO,IDN,FA #,FA Name,Franchise,Product Line,Manufacturer,Item #,Item Description,Month,Quarter,Year,Usage,Collected,Accepted,DNR,Available,Purchased,Cancelled
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-110,Sagittal Saw Blade,March,Q1,2019,8,2,2,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,2108-182,Sagittal Saw Blade,March,Q1,2019,32,29,29,0,32,0,32
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker,4118-135-090,Dual Cut Sagittal,March,Q1,2019,1,1,1,0,1,0,1
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Stryker Trauma,6118-127-100,Saw Blade,March,Q1,2019,6,48,48,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Burrs / Bits / Blades,Synthes,310.25,Drill Bit QC,March,Q1,2019,0,1,1,0,3,0,3
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12LT,Xcel Bladeless Trocar,March,Q1,2019,0,32,32,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12XT,Endopath XCEL bladeless long,March,Q1,2019,3,5,5,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B15LT,Endopath XCEL bladeless,March,Q1,2019,6,5,5,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5LT,Xcel Bladeless Trocar,March,Q1,2019,0,71,69,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB12LT,Xcel Trocar Sleeve,March,Q1,2019,12,14,13,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,March,Q1,2019,0,58,58,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,H12LP,Xcel Blunt Tip Trocar,March,Q1,2019,0,47,45,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ligasures,Covidien,LF1637,LigaSure Blunt Tip,March,Q1,2019,10,11,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Soft Tissue Ablators - Arthro,Arthrocare,ASC4250-01,Super TurboVac 90,March,Q1,2019,5,1,0,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Suture Passers,CooperSurgical/Inlet Medical Inc.,CTI-512N,CloseSure Procedure Kit,March,Q1,2019,8,3,3,0,10,5,5
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-018-135,Color Cuff,March,Q1,2019,18,15,11,0,10,0,10
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-024-135,Color Cuff,March,Q1,2019,4,1,1,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-030-135,Color Cuff,March,Q1,2019,0,7,5,0,0,0,0
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-034-135,Color Cuff,March,Q1,2019,56,40,22,0,10,60,-50
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Tourniquet Cuffs,Stryker,5921-044-135,Color Cuff,March,Q1,2019,4,2,1,0,10,0,10
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HAR9F,HARMONIC FOCUS Shears,March,Q1,2019,3,1,0,0,6,0,6
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH23,Harmonic ACE +7 Shears,March,Q1,2019,14,16,0,0,18,0,18
Vizient,SCL Health,196890,St Vincent Healthcare,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,March,Q1,2019,31,42,0,0,78,36,42
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,Diagnostic Ultrasound Catheter,Biosense Webster,10043342,Ultrasound Catheter,March,Q1,2019,0,2,2,0,2,0,2
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Biosense Webster,CR3434CT,Reusable Carto Ablation Cable,March,Q1,2019,0,5,4,0,5,0,5
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Biosense Webster,D134401,BW CARTO 3 System eco,March,Q1,2019,0,3,3,0,4,0,4
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,81202,IBI Ten-Ten Duodecapolar,March,Q1,2019,0,7,7,0,9,0,9
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85930,IBI Inquiry,March,Q1,2019,0,4,4,0,4,0,4
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85931,IBI Inquiry,March,Q1,2019,1,9,9,0,12,4,8
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,Irvine Biomedical Inc.,85953,IBI Inquiry,March,Q1,2019,1,10,10,0,10,4,6
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401450,Daig Supreme Fixed Curve,March,Q1,2019,0,8,8,0,16,0,16
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401860,Daig Supreme Fixed Curve,March,Q1,2019,0,1,1,0,4,0,4
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401981,Supreme Extension Cable Blue,March,Q1,2019,1,5,5,0,5,4,1
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,401983,Supreme Extension Cable Red,March,Q1,2019,1,4,4,0,4,3,1
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,402569,Reusable Ablation Cable,March,Q1,2019,1,3,3,0,8,4,4
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,402578,Reusable Ablation Cable,March,Q1,2019,2,1,1,0,3,1,2
Vizient,SCL Health,196890,St Vincent Healthcare,VAS,EP Catheters & Cables,St Jude Medical,A-FASE-CBL4,Reusable Sensor Enabled,March,Q1,2019,0,1,1,0,2,0,2
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,NON,Compression Device - Pairs,Aircast Incorporated,3040,Venaflow Elite Calf Cuff,March,Q1,2019,0,66.5,65.5,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-103,Tourniquet Cuff,March,Q1,2019,0,0,0,0,0,120,-120
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-104,Tourniquet Cuff,March,Q1,2019,0,0,0,0,0,10,-10
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Tourniquet Cuffs,Zimmer,60-7075-106,Tourniquet Cuff,March,Q1,2019,0,0,0,0,0,20,-20
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HAR23,HARMONIC ACE Shears without,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),194062,Billings Clinic Surgery Center,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,March,Q1,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Device - Pairs,Aircast Incorporated,3040,Venaflow Elite Calf Cuff,March,Q1,2019,0,536.5,498.5,0,1180,0,1180
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Compression Devices - Restep,Stryker Sustainability Solutions - Tempe,RCG10,Restep Calf Garment (1 Pair),March,Q1,2019,0,2,2,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33135T,Disposable 5 Lead,March,Q1,2019,0,0,0,0,100,150,-50
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33136T,Disposable 5 Lead,March,Q1,2019,0,192,192,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Electrode Leads and Cables,Covidien,33145T,Disposable Dual Connect,March,Q1,2019,0,199,199,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Fall Alarms,Posey Company,8309EL,Chair Sensor Pad,March,Q1,2019,0,21,21,0,10,0,10
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,HoverMatt,HoverTech International,HM39SPU,HoverMatt,March,Q1,2019,0,3,3,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,HoverMatt,HoverTech International,HM39SPU-B,HoverMatt,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,March,Q1,2019,0,7,7,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Masimo Corporation,1860,Pediatric O2 Transducer,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-A,Adult Pulse Oximeter Sensor,March,Q1,2019,0,651,632,0,264,432,-168
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-I,Infant Pulse Oximeter Sensor,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,March,Q1,2019,0,679,657,0,336,528,-192
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-P,Pediatric Pulse Oximeter,March,Q1,2019,0,24,22,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12LT,Xcel Bladeless Trocar,March,Q1,2019,0,21,21,21,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B12XT,Endopath XCEL bladeless long,March,Q1,2019,0,3,3,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5LT,Xcel Bladeless Trocar,March,Q1,2019,0,23,22,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5XT,Endopath XCEL bladeless long,March,Q1,2019,0,2,2,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB12LT,Xcel Trocar Sleeve,March,Q1,2019,0,11,11,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,March,Q1,2019,0,12,12,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Laparoscopic,Ethicon Endo-Surgery Inc.,5BB,Endopath Babcock,March,Q1,2019,0,1,1,1,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ligasures,Covidien,LF4318,LigaSure Impact,March,Q1,2019,0,2,0,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ligasures,Covidien,LF4418,LigaSure Impact without,March,Q1,2019,0,26,26,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Suture Passers,CooperSurgical/Inlet Medical Inc.,CTI-512N,CloseSure Procedure Kit,March,Q1,2019,0,9,9,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-102,Tourniquet Cuff,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-103,Tourniquet Cuff,March,Q1,2019,0,14,10,0,50,20,30
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-104,Tourniquet Cuff,March,Q1,2019,0,3,2,0,20,0,20
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Tourniquet Cuffs,Zimmer,60-7075-106,Tourniquet Cuff,March,Q1,2019,0,49,45,0,80,60,20
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HAR9F,HARMONIC FOCUS Shears,March,Q1,2019,0,8,8,8,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH23,Harmonic ACE +7 Shears,March,Q1,2019,0,5,5,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,March,Q1,2019,0,54,54,0,0,0,0
Premier,Billings Clinic (MT),197251,Billings Clinic Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH45,Harmonic ACE +7 Shears,March,Q1,2019,0,15,15,15,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Blood Pressure Cuffs,GE Healthcare,SFT-A1-2A,Soft Blood Pressure Cuff,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Blood Pressure Cuffs,GE Healthcare,SFT-A2-2A,Soft Blood Pressure Cuff,March,Q1,2019,0,12,12,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Blood Pressure Cuffs,GE Healthcare,SFT-A2-2A-L,Soft Blood Pressure Cuff,March,Q1,2019,0,14,14,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Blood Pressure Cuffs,GE Healthcare,SFT-A3-2A,Soft Blood Pressure Cuff,March,Q1,2019,0,0,0,0,20,0,20
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501LG,Vaso Press Calf,March,Q1,2019,0,8,8,0,10,0,10
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 501MG,Vaso Press Calf,March,Q1,2019,0,28,15,0,60,0,60
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520,Vaso Press Foot Garment,March,Q1,2019,0,2.5,2.5,0,10,0,10
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 520L,Vaso Press Foot Garment,March,Q1,2019,0,4,0,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Compression Device - Pairs,Compression Therapy Concepts,VP 530MG,Vaso Press Thigh,March,Q1,2019,0,9.5,9.5,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Fall Alarms,Posey Company,8309EL,Chair Sensor Pad,March,Q1,2019,0,12,12,0,10,0,10
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Fall Alarms,Stanley Healthcare,73030,Chair Sensormat Pad,March,Q1,2019,0,6,6,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Pressure Infusion Bags,SunMed,4010H,Pressure Infusor Bag,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,March,Q1,2019,0,1,1,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-I,Infant Pulse Oximeter Sensor,March,Q1,2019,0,4,4,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,March,Q1,2019,0,113,113,0,72,0,72
Premier,Billings Clinic (MT),198414,Livingston HealthCare,SUR,Arthroscopic Shavers / Burs,Stryker,375-544-000,Formula Aggressive Plus Cutter,March,Q1,2019,0,3,3,0,5,0,5
Premier,Billings Clinic (MT),198414,Livingston HealthCare,SUR,Arthroscopic Shavers / Burs,Stryker,375-951-100,Formula Aggressive Barrel Bur,March,Q1,2019,0,2,0,0,0,0,0
Premier,Billings Clinic (MT),198414,Livingston HealthCare,SUR,Tourniquet Cuffs,Stryker,5921-030-135,Color Cuff,March,Q1,2019,0,6,2,0,10,0,10
Premier,Billings Clinic (MT),198414,Livingston HealthCare,SUR,Tourniquet Cuffs,Stryker,5921-218-135,Color Cuff,March,Q1,2019,0,2,2,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Compression Accessories Restep,Stryker Sustainability Solutions - Tempe,RSP166,Restep Bed Bracket,April,Q2,2019,0,0,0,0,0,-1,1
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Compression Devices - Restep,Stryker Sustainability Solutions - Tempe,RBG60,Bariatric Garment (1 Pair),April,Q2,2019,0,12,12,0,0,10,-10
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Compression Devices - Restep,Stryker Sustainability Solutions - Tempe,RCG10,Restep Calf Garment (1 Pair),April,Q2,2019,0,285,285,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Pulse Oximeters,Masimo Corporation,1859,Adult O2 Transducer,April,Q2,2019,0,12,11,0,0,20,-20
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Pulse Oximeters,Masimo Corporation,2329,Adult O2 Transducer,April,Q2,2019,0,3,3,0,0,40,-40
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-A,Adult Pulse Oximeter Sensor,April,Q2,2019,0,14,14,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,April,Q2,2019,0,18,18,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Arthroscopic Shavers / Burs,Stryker,375-534-000,Formula Aggressive Plus Cutter,April,Q2,2019,0,0,0,0,10,0,10
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Arthroscopic Shavers / Burs,Stryker,375-544-000,Formula Aggressive Plus Cutter,April,Q2,2019,0,2,0,0,15,0,15
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Arthroscopic Shavers / Burs,Stryker,375-555-000,Formula Tomcat Cutter,April,Q2,2019,0,0,0,0,0,5,-5
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Arthroscopic Shavers / Burs,Stryker,375-941-000,Formula Barrel Bur,April,Q2,2019,0,1,0,0,15,0,15
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Burrs / Bits / Blades,Stryker,1806-4270S,Drill Bit QC,April,Q2,2019,0,1,1,0,2,0,2
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Burrs / Bits / Blades,Stryker,2296-3-114,Micro Precision Saw Blade,April,Q2,2019,0,1,1,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Burrs / Bits / Blades,Synthes,310.19,Drill Bit QC,April,Q2,2019,0,1,1,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Burrs / Bits / Blades,Synthes,310.25,Drill Bit QC,April,Q2,2019,0,2,2,0,3,0,3
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Ligasures,Covidien,LF1737,LigaSure Maryland Jaw,April,Q2,2019,0,1,0,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Ligasures,Covidien,LF4418,LigaSure Impact without,April,Q2,2019,0,0,0,0,6,0,6
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HAR36,HARMONIC ACE Shears without,April,Q2,2019,0,1,1,0,0,0,0
HPG,Quorum Purchasing Advantage,189271,North Valley Hospital,SUR,Ultrasonic Scalpels,Ethicon Endo-Surgery Inc.,HARH36,Harmonic ACE +7 Shears,April,Q2,2019,0,1,1,0,6,0,6
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Blood Pressure Cuffs,GE Healthcare,2116,Soft Blood Pressure Cuff,April,Q2,2019,0,160,83,0,180,120,60
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Blood Pressure Cuffs,GE Healthcare,2117,Soft Cuf 2-Tube Submin,April,Q2,2019,0,5,5,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Blood Pressure Cuffs,GE Healthcare,2400,Soft Cuf 2-Tube Submin,April,Q2,2019,0,4,4,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Blood Pressure Cuffs,GE Healthcare,2403,Soft Blood Pressure Cuff,April,Q2,2019,0,6,6,0,40,0,40
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Blood Pressure Cuffs,GE Healthcare,2404,Soft Blood Pressure Cuff,April,Q2,2019,0,82,66,0,200,120,80
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Compression Devices - Restep,Stryker Sustainability Solutions - Tempe,RBG60,Bariatric Garment (1 Pair),April,Q2,2019,0,20,20,0,0,10,-10
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Compression Devices - Restep,Stryker Sustainability Solutions - Tempe,RCG10,Restep Calf Garment (1 Pair),April,Q2,2019,0,297,297,0,0,180,-180
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-A,Adult Pulse Oximeter Sensor,April,Q2,2019,0,231,222,0,168,168,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-I,Infant Pulse Oximeter Sensor,April,Q2,2019,0,59,58,0,48,48,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-N,Neonatal Pulse Oximeter,April,Q2,2019,0,41,39,0,24,24,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,NON,Pulse Oximeters,Nellcor Puritan Bennett Inc.,MAX-P,Pediatric Pulse Oximeter,April,Q2,2019,0,7,7,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Burrs / Bits / Blades,Stryker,2108-160,Sagittal Saw Blade,April,Q2,2019,0,2,2,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Burrs / Bits / Blades,Stryker,2296-3-225,Micro Precision Saw Blade,April,Q2,2019,0,1,1,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Burrs / Bits / Blades,Stryker,4125-127-100,Dual Cut Sagittal,April,Q2,2019,0,12,12,0,12,16,-4
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Burrs / Bits / Blades,Synthes,310.21,Drill Bit QC,April,Q2,2019,0,3,3,0,3,9,-6
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,2B5LT,XCEL Bladeless Trocar,April,Q2,2019,0,70,3,0,60,84,-24
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,2D5LT,XCEL Dilating Tip Trocar,April,Q2,2019,0,6,0,0,12,12,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B11LT,Xcel Bladeless Trocar,April,Q2,2019,0,2,2,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,B5XT,Endopath XCEL bladeless long,April,Q2,2019,0,1,1,0,0,0,0
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,CB5LT,Xcel Trocar Sleeve,April,Q2,2019,0,1,1,0,6,0,6
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,D11LT,Xcel Dilating Tip Trocar,April,Q2,2019,0,1,1,0,6,0,6
HPG,Quorum Purchasing Advantage,199328,West Park Hospital District,SUR,Endoscopic Trocars,Ethicon Endo-Surgery Inc.,D5LT,Xcel Dilating Tip Trocar,April,Q2,2019,0,1,1,0,0,0,0
